customer_id,R,F,M,F_log1p,M_log1p,R_z,F_z,M_z,gmm_component,gmm_max_proba,gmm_p_0,gmm_p_1,gmm_p_2,gmm_p_3,gmm_p_4,gmm_p_5,gmm_p_6,gmm_p_7
6199,65,21,1210.0,3.091042453358316,7.099201743553092,0.5294631511543393,0.5872799519083906,-0.4326124325643339,0,0.46274143297782633,0.46274143297782633,0.41794708809319203,0.06970990564574371,0.009153580218480862,0.03265069246994619,0.001039975314297409,0.006757325280509601,3.637339653638378e-15
6200,71,26,1666.0,3.295836866004329,7.418780882750794,0.7356470815081303,1.1867493048110471,0.5941092851194687,0,0.6834517640628971,0.6834517640628971,0.11057412361444278,0.1519400868982548,0.00638681727737132,0.00753918910800554,0.03950394932725395,0.0006040697117742762,3.872238453606065e-18
6201,96,20,1740.0,3.044522437723423,7.462214939768189,1.594746791315593,0.4511076642499669,0.7336512143543679,5,0.8871419581452572,0.043538634147948285,0.012783597245974047,0.05604809905485566,1.137098778245748e-05,3.971119772498778e-05,0.8871419581452572,0.00043662922045751884,8.789599766899806e-36
6202,58,16,1524.0,2.833213344056216,7.329749689041512,0.2889152324082497,-0.1674313085982916,0.3080760341315694,0,0.45388424571049646,0.45388424571049646,0.13776207706306087,0.2952737442305491,0.05847099794778407,0.047639663757227675,7.280224441462816e-06,0.006961991059587658,6.853002073365473e-12
6203,34,17,1850.0,2.8903717578961645,7.523481312573497,-0.5358204890069146,-0.0001185537488582,0.930483572313778,0,0.553142712968643,0.553142712968643,0.006352234156216594,0.016708635848687495,0.32713543179177196,0.09367013347150069,2.5084903025385983e-16,0.001564171972226993,0.0014266797909528507
6204,92,19,1617.0,2.995732273553991,7.388946097618437,1.4572908377463991,0.3082902515834437,0.4982581544270136,5,0.8795537879957811,0.04144924843785959,0.02049530585527533,0.05781967037271584,2.3162343418979804e-05,6.835692642505773e-05,0.8795537879957811,0.0005904680685239474,7.079886379323424e-33
6205,31,16,1803.0,2.833213344056216,7.497761700622568,-0.6389124541838102,-0.1674313085982916,0.8478533849157134,3,0.4439647772043357,0.4246256524448929,0.004183396354601401,0.011756303325525321,0.4439647772043357,0.10674998982233726,3.6644779553909335e-18,0.002403466930734905,0.006316413917572548
6206,0,22,1333.0,3.1354942159291497,7.195937226475569,-1.704196094345064,0.717398098196787,-0.1218273749523765,7,0.8871873008174803,0.06096233224025413,2.802306677569389e-06,4.297798562822042e-06,0.013994876086548652,0.03744192935052122,4.338999982860865e-41,0.0004064613999550554,0.8871873008174803
6207,94,25,782.0,3.258096538021482,6.663132695990803,1.526018814530996,1.07627671084767,-1.8335848573161189,1,0.622650357899813,0.0015780506675191555,0.622650357899813,6.312388248519164e-05,7.549365954768805e-07,7.682324783502618e-05,0.3430942467891662,0.03253664257658562,5.219147542220621e-35
6208,51,10,1356.0,2.3978952727983707,7.213031659834869,0.0483673136621601,-1.4416840536418882,-0.0669075637733538,2,0.4701154993652753,0.008715949043776124,0.04434439453379576,0.4701154993652753,0.24159091734358906,0.05676768908402853,1.2384725993780598e-09,0.17846554851221166,8.788505469855339e-10
6209,34,17,1080.0,2.8903717578961645,6.985641817639208,-0.5358204890069146,-0.0001185537488582,-0.7974498950065206,4,0.6314212626107214,0.1930661978540463,0.021525806378035056,0.005050455978059155,0.1270970504322018,0.6314212626107214,6.150981963858389e-17,0.020664596922837522,0.0011746298240984522
6210,39,17,1994.0,2.8903717578961645,7.598399329323964,-0.364000547045422,-0.0001185537488582,1.171174986142007,0,0.5932864355954942,0.5932864355954942,0.012379640423967974,0.03608168963253026,0.2735996076842602,0.08304883179300643,1.432820810250366e-13,0.0015301694731729388,7.362539742473863e-05
6211,43,24,1366.0,3.218875824868201,7.220373836723949,-0.226544593476228,0.9614707684852764,-0.0433191265367455,0,0.7364343380262938,0.7364343380262938,0.035751103867203045,0.01767083757538342,0.0741417992067876,0.13459723803635829,1.4262957976529218e-11,0.0013984209483469533,6.262325363952812e-06
6212,38,26,2266.0,3.295836866004329,7.726212650507529,-0.3983645354377205,1.1867493048110471,1.5818047694185644,0,0.8218102872870165,0.8218102872870165,0.007709837795271706,0.020682658378051517,0.1056976612652143,0.04374216898114246,1.658601822241314e-13,0.0001307984543756748,0.00022658783876236693
6213,19,23,949.0,3.1780538303479458,6.856461984594587,-1.0512803148913925,0.8419775932415164,-1.2124699129171082,4,0.7108789177090228,0.03670551753738739,0.0007594405990216102,4.650570628513878e-05,0.012060795359678198,0.7108789177090228,1.61069218018651e-26,0.006434829005543098,0.23311399408306202
6214,96,9,1798.0,2.302585092994046,7.494986233950533,1.594746791315593,-1.7206737539668338,0.83893655787863,2,0.8932753246147754,4.483181032410343e-05,0.003280455790850422,0.8932753246147754,4.41970886371511e-06,9.132050019020183e-06,0.06642378537471952,0.03696205065044796,1.1900911747292974e-37
6215,86,5,1160.0,1.791759469228055,7.057036981697891,1.251106907392608,-3.215950417859041,-0.5680764582400483,6,0.5785352737185111,2.822582232005262e-10,0.00015588783554915954,0.4212878387417277,2.3565830193794516e-06,2.57028349581553e-07,1.8385810584571813e-05,0.5785352737185111,1.7332000527076676e-33
6216,2,26,1104.0,3.295836866004329,7.007600613951853,-1.635468117560467,1.1867493048110471,-0.7269021955384398,7,0.8562290489846504,0.023480998917736005,5.817773389693383e-06,2.8730058539541727e-06,0.004414240056677806,0.1149907358995948,2.020088191897561e-39,0.0008762853620975676,0.8562290489846504
6217,52,27,1460.0,3.332204510175204,7.2868764117507,0.0827313020544586,1.2932038112403403,0.1703357391509086,0,0.7801742794993478,0.7801742794993478,0.07030657734434788,0.04320411111888176,0.04435010876139389,0.06110074694637153,1.306445859919858e-07,0.0008640409966437516,4.688427445095908e-09
6218,11,24,2180.0,3.218875824868201,7.687538766201629,-1.3261922220297804,0.9614707684852764,1.4575559932821038,7,0.8394242655533017,0.12861734855743837,2.7575753101039703e-05,5.819580102916361e-05,0.02566525923140174,0.006171126971254121,2.7613090495693374e-31,3.622813247424058e-05,0.8394242655533017
6219,7,18,1508.0,2.9444389791664403,7.319202458767849,-1.4636481755989743,0.1581457354442284,0.2741906234299567,7,0.862732464065977,0.06510873138593762,1.0246002230576463e-05,2.1349767122833984e-05,0.04703070077192507,0.024689339919712228,1.5138747769523264e-35,0.0004071680870948002,0.862732464065977
6220,63,17,1041.0,2.8903717578961645,6.948897222313312,0.4607351743697422,-0.0001185537488582,-0.9155003851709024,1,0.6904045844692845,0.14866423527389205,0.6904045844692845,0.05713520269493396,0.008367246524222674,0.05786898697779332,0.00012825456554960688,0.03743148949430566,1.8091904128136122e-14
6221,40,13,1332.0,2.6390573296152584,7.195187320178709,-0.3296365586531235,-0.7357601943099386,-0.1242366219487437,3,0.4870756905367291,0.13225455586345888,0.02916245570194352,0.06997452294460393,0.4870756905367291,0.2425751417222366,6.805251027996773e-14,0.03893480535241557,2.282787854439011e-05
6222,10,19,1357.0,2.995732273553991,7.213768308118642,-1.3605562104220787,0.3082902515834437,-0.0645409112029067,7,0.8386243260370536,0.07154343005981559,2.6002067462635175e-05,3.509003380677853e-05,0.03902323111360663,0.05016998054016752,3.598377214381809e-33,0.0005779401480872306,0.8386243260370536
6223,25,25,1573.0,3.258096538021482,7.3613754289773485,-0.8450963845376012,1.07627671084767,0.4096810203376791,0,0.6452482403255826,0.6452482403255826,0.001630065276503016,0.0023214191306379136,0.11714480911032056,0.10373857834167426,2.5338641992465636e-21,0.00040829141589878343,0.12950859639938303
6224,86,13,1575.0,2.6390573296152584,7.362645270417825,1.251106907392608,-0.7357601943099386,0.4137606789418823,2,0.494500072822801,0.01216907851976364,0.04727138039393527,0.494500072822801,0.0001474652999094512,0.0002646250886984913,0.4373224181662267,0.008324959708665461,6.57009229023878e-29
6225,37,7,1477.0,2.0794415416798357,7.298445101508147,-0.432728523830019,-2.3738542708686676,0.2075028241143898,3,0.553623635036106,1.7954678403212734e-05,0.00033640950281719665,0.035909867170405715,0.553623635036106,0.009196855688354865,3.3853337299488303e-18,0.40091407636926346,1.2015546500729716e-06
6226,4,8,2237.0,2.1972245773362196,7.71333788887187,-1.56674014077587,-2.0290825592991357,1.5404416272106014,3,0.8876093962163559,4.1104042753026866e-05,7.271413773802164e-07,5.3947986010685266e-06,0.8876093962163559,0.002779628725701453,3.378154434586333e-40,0.07242841449525786,0.03713533457995288
6227,31,20,1671.0,3.044522437723423,7.421775793644647,-0.6389124541838102,0.4511076642499669,0.6037311273491155,0,0.6944429354717516,0.6944429354717516,0.003977609967302086,0.007001569911787921,0.19110687612752247,0.09511303331911192,6.0320919744677045e-18,0.0007384392947836175,0.007619535907740354
6228,68,16,785.0,2.833213344056216,6.666956792429207,0.6325551163312348,-0.1674313085982916,-1.8212990652156604,1,0.8717983959541243,0.004207762185971,0.8717983959541243,0.0024120190114657715,0.00022084910704545866,0.016281777143603116,0.00026627857557804,0.10481291802221211,4.524575924342312e-18
6229,14,6,756.0,1.9459101490553132,6.6293632534374485,-1.2231002568528848,-2.764724199860217,-1.9420769827741429,6,0.9756490740718119,3.716344146207788e-09,3.012758827763727e-07,5.217588330918322e-06,0.015228312284966771,0.008920349324737226,1.0510313194437929e-36,0.9756490740718119,0.00019674173792675657
6230,60,19,1489.0,2.995732273553991,7.306531398939505,0.3576432091928467,0.3082902515834437,0.233481920275889,0,0.6432995048978319,0.6432995048978319,0.1372755959744446,0.15574438730604626,0.027937364886259152,0.033046519182670674,3.971131608558973e-05,0.0026569164356838944,9.778492129941906e-13
6231,51,15,1096.0,2.772588722239781,7.00033446027523,0.0483673136621601,-0.3448902653183889,-0.7502463906650235,1,0.29072569772646967,0.1993062617525875,0.29072569772646967,0.08722203194727765,0.08604318424116168,0.271924358561652,1.0085244550059726e-08,0.06477845048408021,5.201526991264321e-09
6232,86,8,1378.0,2.1972245773362196,7.229113877793302,1.251106907392608,-2.0290825592991357,-0.0152397281070454,2,0.8775843333077074,1.286241969396201e-05,0.0074509079384338164,0.8775843333077074,3.8678045131993254e-05,2.2984107315782222e-05,0.010532113878625344,0.10435812030309193,1.0233567062579277e-30
6233,27,23,1238.0,3.1780538303479458,7.122059881629142,-0.7763684077530042,0.8419775932415164,-0.359175390185991,0,0.4593354552601539,0.4593354552601539,0.004609426401397534,0.001837766026862924,0.10145047522875317,0.37232748718864594,2.086302023064549e-20,0.0024975906128531502,0.05794179928133361
6234,18,18,1622.0,2.9444389791664403,7.392031567514591,-1.0856443032836909,0.1581457354442284,0.5081709383452454,7,0.5025728133537471,0.25581730599945984,0.0002621396793280738,0.0005344649662635212,0.17454812992057359,0.06547109900129162,1.0219777036625502e-26,0.0007940470793362048,0.5025728133537471
6235,53,23,2095.0,3.1780538303479458,7.647786045440933,0.1170952904467571,0.8419775932415164,1.3298412061264335,0,0.807619830361808,0.807619830361808,0.0300691021420956,0.08865653922941985,0.04478650378357073,0.028604406972305485,3.311016057514877e-07,0.00026328495060321796,1.4585912457771568e-09
6236,80,26,1210.0,3.295836866004329,7.099201743553092,1.0449229770388169,1.1867493048110471,-0.4326124325643339,5,0.5115849748134615,0.16956198973341255,0.2903403083058204,0.022774296634619186,0.0005383149265051146,0.0021874689561292063,0.5115849748134615,0.003012646630052108,6.52027557425002e-24
6237,14,19,1447.0,2.995732273553991,7.277938572945661,-1.2231002568528848,0.3082902515834437,0.1416208698596034,7,0.7354580656594376,0.13486749998905848,8.220578829102813e-05,0.00012582249161269924,0.07113998660222443,0.05772832409049652,7.124935848640989e-30,0.0005980953788790803,0.7354580656594376
6238,12,15,1285.0,2.772588722239781,7.1592919047975645,-1.2918282336374818,-0.3448902653183889,-0.2395589256185802,7,0.7092236263475077,0.04191963825857719,5.303556318429397e-05,9.236948351765794e-05,0.1362802619892444,0.1086123524200031,4.199124759088941e-32,0.003818715937965705,0.7092236263475077
6239,86,10,746.0,2.3978952727983707,6.616065185132817,1.251106907392608,-1.4416840536418882,-1.9848000953211131,6,0.6194518333576275,1.527569661122629e-05,0.3575642589671561,0.009776273453110971,2.7158992639140134e-06,8.480786892526284e-05,0.013104834757304576,0.6194518333576275,1.2245666672226171e-30
6240,81,18,1636.0,2.9444389791664403,7.400620577371135,1.0792869654311157,0.1581457354442284,0.5357651141580111,5,0.5198521844693039,0.16200111357648264,0.08043949127070261,0.2342880709641428,0.0006242050288354043,0.0011548588998681686,0.5198521844693039,0.001640075790664251,8.155403888732918e-25
6241,22,22,1531.0,3.1354942159291497,7.334329350300536,-0.9481883497144968,0.717398098196787,0.3227892525415056,0,0.495465673555608,0.495465673555608,0.0008443875939914595,0.0011723502645629414,0.12395647375497598,0.10337343533250937,1.4487347058033877e-23,0.0005684207035042911,0.274619258794848
6242,79,21,1984.0,3.091042453358316,7.59337419312129,1.0105589886465185,0.5872799519083906,1.1550305766960185,5,0.44131225317015454,0.2823463232601181,0.0461735547187539,0.22677948723893898,0.001060852688663424,0.0018546993096952525,0.44131225317015454,0.00047282961367603053,2.9629686905853716e-23
6243,61,22,1378.0,3.1354942159291497,7.229113877793302,0.3920071975851452,0.717398098196787,-0.0152397281070454,0,0.6831283342805746,0.6831283342805746,0.17827485748934752,0.08427938785709815,0.018380488274576272,0.03359777651266424,9.368285957739425e-05,0.00224547272576508,3.9653505970558247e-13
6244,83,25,925.0,3.258096538021482,6.8308742346461795,1.1480149422157124,1.07627671084767,-1.2946764632089902,1,0.6111203051109122,0.019890780367036866,0.6111203051109122,0.0014557695188930513,4.536636423647916e-05,0.0011344464813270682,0.3531995122733505,0.013153819884244114,1.6730455027864478e-26
6245,24,23,1099.0,3.1780538303479458,7.003065458786462,-0.8794603729298996,0.8419775932415164,-0.741472427854175,4,0.5942667905155274,0.2099754158618004,0.00297192675507622,0.0005400263733514488,0.05456808193108344,0.5942667905155274,1.4355509535732994e-22,0.004553942866426186,0.13312381569673498
6246,31,13,1564.0,2.6390573296152584,7.355641102974253,-0.6389124541838102,-0.7357601943099386,0.391258175034205,3,0.7178081466315849,0.10737136650727856,0.0037108476442194943,0.015354565128383488,0.7178081466315849,0.1391861447942682,8.018458394138856e-19,0.013110730235283963,0.003458199058981291
6247,20,5,1587.0,1.791759469228055,7.370230641807081,-1.0169163264990937,-3.215950417859041,0.4381304346199226,6,0.5673464420413475,4.123807706996809e-09,2.1102601220966796e-07,0.0001572969306965188,0.4321916122535148,0.00027658307223589273,1.8853426134011452e-31,0.5673464420413475,2.785055238498494e-05
6248,0,23,1564.0,3.1780538303479458,7.355641102974253,-1.704196094345064,0.8419775932415164,0.391258175034205,7,0.8836530076525828,0.08672109574921613,2.4441734648381837e-06,5.835758748887813e-06,0.015497967906387885,0.013975338822976555,9.708147210693865e-41,0.00014430993662273428,0.8836530076525828
6249,27,20,922.0,3.044522437723423,6.827629234502852,-0.7763684077530042,0.4511076642499669,-1.305101774852941,4,0.8964558167007021,0.046013838412747546,0.005097546338210329,0.00021544665962869362,0.020432608324212013,0.8964558167007021,2.10050081471903e-21,0.015494817115870588,0.016289926448629005
6250,90,13,1459.0,2.6390573296152584,7.286191714702382,1.388562860961802,-0.7357601943099386,0.1681359919105025,5,0.5872183941368198,0.008002398053811696,0.048783674434451994,0.34596854038454083,4.5963786946900405e-05,0.00010720771624011464,0.5872183941368198,0.009873821487188643,7.227137501770864e-32
6251,90,20,1607.0,3.044522437723423,7.382746449738912,1.388562860961802,0.4511076642499669,0.4783403552368649,5,0.8707705734119545,0.054179886803457505,0.023229744708859416,0.05120057475724123,3.7803853170033804e-05,0.00010072429374617919,0.8707705734119545,0.0004806921715709093,2.493782129940366e-31
6252,99,16,1587.0,2.833213344056216,7.370230641807081,1.6978387564924886,-0.1674313085982916,0.4381304346199226,5,0.8116555369976668,0.021621723008004273,0.02423386033369128,0.1396981489195851,6.284495930094109e-06,2.6516981008173937e-05,0.8116555369976668,0.0027579292641140675,2.296053498018975e-38
6253,11,21,1768.0,3.091042453358316,7.478169694159785,-1.3261922220297804,0.5872799519083906,0.7849095439039349,7,0.81760254368712,0.1286562298876434,2.6330273358972387e-05,5.731249140855758e-05,0.03940157978025841,0.014143608161485962,8.257118900057209e-32,0.00011239571872485102,0.81760254368712
6254,78,8,210.0,2.1972245773362196,5.351858133476067,0.97619500025422,-2.0290825592991357,-6.046356925480843,6,0.9993837137131353,1.0612056225492153e-20,0.0006162427890114194,7.403642877716317e-17,1.6857326988700771e-18,4.3497619395410244e-08,2.349693240195697e-13,0.9993837137131353,3.1418862575897357e-35
6255,19,23,1405.0,3.1780538303479458,7.248504072370611,-1.0512803148913925,0.8419775932415164,0.0470557456607882,7,0.5129208247938974,0.30239161808100135,0.00042994850467395983,0.0004432172844301627,0.07146897850165379,0.11175675226729914,9.584534545149761e-26,0.0005886605670441013,0.5129208247938974
6256,82,16,1361.0,2.833213344056216,7.216709486709457,1.113650953823414,-0.1674313085982916,-0.0550916963938354,5,0.5059518564689393,0.08038819061748342,0.17922385525503332,0.22588922268759734,0.00043467097562994213,0.0010603456445912427,0.5059518564689393,0.007051858350725545,1.1186322620577069e-25
6257,50,17,1449.0,2.8903717578961645,7.27931883541462,0.0140033252698616,-0.0001185537488582,0.1460552814940471,0,0.5901920492315298,0.5901920492315298,0.08251974105606749,0.1094895754016171,0.11272161228226071,0.09960563682734168,8.794817982766794e-09,0.005471359786001578,1.662036372571699e-08
6258,25,26,1215.0,3.295836866004329,7.103322062526113,-0.8450963845376012,1.1867493048110471,-0.4193749572272219,4,0.40928711933516415,0.3711270888708566,0.003422633838163467,0.001164018466001579,0.07490643471596381,0.40928711933516415,1.6643558330921703e-21,0.002190572124698006,0.1379021326491527
6259,84,21,1994.0,3.091042453358316,7.598399329323964,1.182378930608011,0.5872799519083906,1.171174986142007,5,0.7362487280075961,0.12050335027747176,0.021000409168746955,0.12125652301041927,0.00022299038835877835,0.0004964517903646669,0.7362487280075961,0.00027154735704246137,8.594473730417247e-27
6260,42,18,1307.0,2.9444389791664403,7.176254532017144,-0.2609085818685265,0.1581457354442284,-0.1850625720736046,0,0.5577777475343285,0.5577777475343285,0.04441117180233,0.029130700161827755,0.14649049663392075,0.21610419796209493,2.2651442785760826e-12,0.006075470592984321,1.0215310248693562e-05
6261,49,20,858.0,3.044522437723423,6.755768921984255,-0.0203606631224369,0.4511076642499669,-1.5359696083655203,4,0.5091758039099732,0.06170433064229364,0.35706411734403165,0.002378264091648021,0.008304188656325859,0.5091758039099732,9.639514327359542e-10,0.06137327829905015,1.6092726367252055e-08
6262,73,15,1556.0,2.772588722239781,7.350516171833998,0.8043750582927274,-0.3448902653183889,0.3747931513266385,2,0.6170464685282075,0.1597048111002137,0.16714877690644933,0.6170464685282075,0.005019754976775736,0.006032390193328495,0.03679466421883257,0.008253134076192372,6.873948072607415e-20
6263,27,13,1031.0,2.6390573296152584,6.939253946041508,-0.7763684077530042,-0.7357601943099386,-0.94648163508209,4,0.6439094698894972,0.025060863906635034,0.003684965791264119,0.002255881303733107,0.2360728145950859,0.6439094698894972,5.86906231771588e-22,0.0744328363839935,0.014583168129791163
6264,25,26,2321.0,3.295836866004329,7.7501841622578365,-0.8450963845376012,1.1867493048110471,1.6588187816020292,0,0.6846065808646363,0.6846065808646363,0.0014140502838724594,0.003261323579045438,0.12517313935539215,0.03819782298998033,8.515661719604435e-21,0.00011157536097312193,0.14723550756609974
6265,76,13,1010.0,2.6390573296152584,6.918695219020472,0.9074670234696228,-0.7357601943099386,-1.0125312889281533,1,0.6871556241234958,0.012007357463576835,0.6871556241234958,0.1496577171017078,0.0007299772067829698,0.004025097231104699,0.029842383224272344,0.11658184364905909,2.593167315066127e-22
6266,24,16,888.0,2.833213344056216,6.790097235513905,-0.8794603729298996,-0.1674313085982916,-1.4256819809539392,4,0.8917702699382528,0.014517200112196092,0.0020470763235185593,0.00015058806404732737,0.027561535939878475,0.8917702699382528,5.672093815670485e-24,0.03498723603632833,0.0289660935857788
6267,30,15,1132.0,2.772588722239781,7.0326242610280065,-0.6732764425761086,-0.3448902653183889,-0.6465079558729793,4,0.5650580449183931,0.12983144828821308,0.00839262880852496,0.004937986518716752,0.25699534117341266,0.5650580449183931,1.8335272170502848e-19,0.02686506141629414,0.007919488876445268
6268,83,10,1803.0,2.3978952727983707,7.497761700622568,1.1480149422157124,-1.4416840536418882,0.8478533849157134,2,0.9108771103909269,0.0006050790022000473,0.012331961971977043,0.9108771103909269,0.00019637857529774275,0.0001929442824166448,0.05311664110614511,0.022679884671036297,1.2372403111258951e-27
6269,78,17,1525.0,2.8903717578961645,7.330405211844402,0.97619500025422,-0.0001185537488582,0.3101820523774841,2,0.3477599283779741,0.20566315940391006,0.16041324010155453,0.3477599283779741,0.0015344066604421058,0.0026630481743200197,0.2779195872701648,0.0040466300116343955,7.94539076026185e-23
6270,17,17,1479.0,2.8903717578961645,7.299797366758161,-1.1200082916759893,-0.0001185537488582,0.2118472882234796,7,0.5547964715492315,0.17306605694780489,0.00021800584664646201,0.000403568795769141,0.17933511953623718,0.09069641661755787,1.0662929698694974e-27,0.0014843607067530234,0.5547964715492315
6271,39,19,1581.0,2.995732273553991,7.366445148327599,-0.364000547045422,0.3082902515834437,0.4259686634314407,0,0.6949797077180203,0.6949797077180203,0.014515189504262699,0.022394923188561542,0.16350563851009745,0.10314861582842332,1.0633783102231006e-13,0.001381296178167257,7.462907236135236e-05
6272,86,15,934.0,2.772588722239781,6.840546529288687,1.251106907392608,-0.3448902653183889,-1.2636019850868243,1,0.5960745403555043,0.006004667612045544,0.5960745403555043,0.01818725362418115,2.624453168944615e-05,0.000407691708535337,0.32756209711434975,0.05173750505369457,4.405050545101608e-29
6273,66,10,1055.0,2.3978952727983707,6.962243464266207,0.5638271395466378,-1.4416840536418882,-0.8726225036643052,2,0.4261039222660176,0.0017007592413967462,0.2025931494604716,0.4261039222660176,0.007118064110954423,0.009765752303582693,5.010987293916563e-05,0.35266824274463754,4.243043522706539e-17
6274,62,21,657.0,3.091042453358316,6.489204931325317,0.4263711859774437,0.5872799519083906,-2.392367929761216,1,0.8152172732363492,0.0009177553942009494,0.8152172732363492,3.8733866125879415e-05,4.507995675896527e-05,0.05743505633876945,3.3094209627635266e-06,0.12634279178683003,2.5683522011344664e-15
6275,10,20,1335.0,3.044522437723423,7.197435354096591,-1.3605562104220787,0.4511076642499669,-0.1170142943231879,7,0.8451787371197018,0.0723450740904243,2.6452561353660577e-05,3.138961085573005e-05,0.030193783495867623,0.05173158469297013,4.2166499681632435e-33,0.0004929784288266285,0.8451787371197018
6276,26,21,1972.0,3.091042453358316,7.587310506022615,-0.8107323961453027,0.5872799519083906,1.1355495828830984,0,0.681298104032935,0.681298104032935,0.0015115429195240522,0.003239365604404495,0.18452117917685676,0.05701985235081232,1.0395267083448676e-20,0.0003219473250934717,0.07208800859037397
6277,36,21,1029.0,3.091042453358316,6.937314081223682,-0.4670925122223175,0.5872799519083906,-0.9527138983732212,4,0.6770109866549842,0.2220044241932469,0.034716438371318645,0.0026082091497309336,0.05057425853265274,0.6770109866549842,1.3718922438450622e-15,0.012669352455183774,0.0004163306428814508
6278,11,15,1329.0,2.772588722239781,7.1929342212158,-1.3261922220297804,-0.3448902653183889,-0.131475222200054,7,0.7409692637433596,0.041016027702473395,3.692485430163415e-05,7.401757740169534e-05,0.13271530274595453,0.08222707937445685,7.397664145477904e-33,0.0029613840020521615,0.7409692637433596
6279,96,12,765.0,2.5649493574615367,6.641182169740591,1.594746791315593,-0.9526872947026088,-1.904105987300572,1,0.5619030805675747,8.731693587505279e-05,0.5619030805675747,0.004006406868843204,3.413494553022835e-07,1.819817440307183e-05,0.1082081786232681,0.3257764774805806,1.5103119148026743e-37
6280,27,13,1255.0,2.6390573296152584,7.135687347028144,-0.7763684077530042,-0.7357601943099386,-0.3153940134751543,3,0.5572238889276865,0.06563530784798043,0.0027411419384646488,0.005509966795542401,0.5572238889276865,0.3176638524923862,1.4409437527261165e-21,0.0302763357414823,0.02094950625645751
6281,5,14,1415.0,2.70805020110221,7.255591274253665,-1.5323761523835715,-0.5338058954069297,0.0698250168629367,7,0.7804526564818712,0.02346955275412246,6.627995989569192e-06,2.103587593496899e-05,0.1498678304104942,0.04317476561491426,7.915270269268561e-38,0.0030075308666734713,0.7804526564818712
6282,69,24,1039.0,3.218875824868201,6.946975992135418,0.6669191047235333,0.9614707684852764,-0.921672780381883,1,0.7573762368087872,0.18181376296133472,0.7573762368087872,0.01505165801341014,0.002234243608472228,0.02391626434762284,0.007252258428460266,0.01235557583191242,2.0532787564207846e-17
6283,43,22,1072.0,3.1354942159291497,6.9782137426306985,-0.226544593476228,0.717398098196787,-0.821314299770134,4,0.4550762734989196,0.3745195140219902,0.10216375109583775,0.007921571113357838,0.049156823815883335,0.4550762734989196,7.814851098776851e-12,0.011156745879114182,5.32056708229301e-06
6284,84,24,1149.0,3.218875824868201,7.047517221357296,1.182378930608011,0.9614707684852764,-0.598660884724742,5,0.6875977250598412,0.07299816617254204,0.22436452245250965,0.011167152795233448,0.00011975839860126295,0.0006915219840377566,0.6875977250598412,0.003061153137234857,6.841520774535606e-27
6285,88,24,1267.0,3.218875824868201,7.145196134997171,1.319834884177205,0.9614707684852764,-0.2848448382656577,5,0.8518310670398652,0.056058175745110704,0.07910518280590251,0.01167326534736863,4.9093380889226666e-05,0.00018885733302534036,0.8518310670398652,0.0010943583478383143,8.93016765448733e-30
6286,46,17,1420.0,2.8903717578961645,7.259116128097101,-0.1234526282993324,-0.0001185537488582,0.0811494230860779,0,0.5773542473086127,0.5773542473086127,0.05747392995941998,0.06929562835728025,0.15346273048658512,0.1367159783440807,1.6617108291394072e-10,0.005697010881136495,4.744967134860593e-07
6287,35,18,1442.0,2.9444389791664403,7.274479558773871,-0.5014565006146161,0.1581457354442284,0.1305079887720925,0,0.5701607855407305,0.5701607855407305,0.011326607131474676,0.013715661320406575,0.22254329937121736,0.17846214097188212,6.159132949495195e-16,0.0029072355727703006,0.0008842700915179559
6288,81,14,2452.0,2.70805020110221,7.8050670442584895,1.0792869654311157,-0.5338058954069297,1.8351427025582352,2,0.5722546590407033,0.023363867243862878,0.027293506667818816,0.5722546590407033,0.00053278674984949,0.0019817813549015423,0.37045262814917473,0.004120770793689203,3.9050350306970177e-25
6289,43,28,1026.0,3.367295829986474,6.934397209928558,-0.226544593476228,1.3959222912416644,-0.962085020386725,4,0.5895597583228704,0.24102886871555879,0.12217830425912307,0.00391462566325191,0.03151706352456224,0.5895597583228704,1.3063127298459162e-11,0.011794994520672735,6.3849808974642345e-06
6290,68,14,1746.0,2.70805020110221,7.465655310134056,0.6325551163312348,-0.5338058954069297,0.7447041979138687,2,0.7393704825410353,0.12451881674624565,0.10094699360873385,0.7393704825410353,0.013499045638627822,0.01047707149584226,0.002834079219631014,0.008353510749884165,3.6930829145637134e-17
6291,22,14,1289.0,2.70805020110221,7.162397497355718,-0.9481883497144968,-0.5338058954069297,-0.2295814930059944,3,0.4567878864491899,0.09302687872628512,0.0009992743135509832,0.0018234021266884612,0.4567878864491899,0.2800954392167808,1.1697962916475711e-24,0.014505509562608526,0.15276160960489607
6292,22,25,2015.0,3.258096538021482,7.60887062919126,-0.9481883497144968,1.07627671084767,1.2048164528945684,0,0.5594472602454784,0.5594472602454784,0.0006377118245398375,0.0015072270722799146,0.10461107203059287,0.0359585328378337,4.6615913767362203e-23,0.00012383039418158024,0.2977143655950935
6293,86,22,1003.0,3.1354942159291497,6.911747300251674,1.251106907392608,0.717398098196787,-1.0348530809904757,5,0.596411376531239,0.026176992320050017,0.3649918921738125,0.00412725750304185,3.2919206639484835e-05,0.000449496950739442,0.596411376531239,0.007810065314477784,1.3422710771469272e-28
